id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
54,Activity E,2023-11-28 09:44:07.379876,2023-11-28 09:44:07.379876,2023-11-28 09:44:10.345849,R5,R5,55,55,55,2,[],1.0,2.9659731356486763,['Activity E'],{},{}
55,Activity E,2023-11-28 09:44:10.345849,2023-11-28 09:44:10.345849,2023-11-28 09:45:58.794313,R5,R5,56,56,56,2,[],1.0,108.44846362479376,['Activity E'],{},{}
56,Activity E,2023-11-28 09:45:58.794313,2023-11-28 09:45:58.794313,2023-11-28 09:46:16.339618,R5,R5,57,57,57,2,[],1.0,17.545305450469087,['Activity E'],{},{}
47,Activity E,2023-11-28 09:38:47.966981,2023-11-28 09:38:47.966981,2023-11-28 09:46:41.086735,R6,R6,48,48,58,2,[],1.0,473.1197539413937,['Activity E'],{},{}
57,Activity E,2023-11-28 09:46:16.339618,2023-11-28 09:46:16.339618,2023-11-28 09:46:48.845706,R5,R5,58,58,59,2,[],1.0,32.506087278741106,['Activity E'],{},{}
59,Activity E,2023-11-28 09:46:48.845706,2023-11-28 09:46:48.845706,2023-11-28 09:46:52.870229,R5,R5,60,60,60,2,[],1.0,4.024523044898035,['Activity E'],{},{}
58,Activity E,2023-11-28 09:46:41.086735,2023-11-28 09:46:41.086735,2023-11-28 09:47:19.790877,R6,R6,59,59,61,2,[],1.0,38.70414237967126,['Activity E'],{},{}
60,Activity E,2023-11-28 09:46:52.870229,2023-11-28 09:46:52.870229,2023-11-28 09:47:36.336812,R5,R5,61,61,62,2,[],1.0,43.466583254447976,['Activity E'],{},{}
61,Activity E,2023-11-28 09:47:19.790877,2023-11-28 09:47:19.790877,2023-11-28 09:48:11.670772,R6,R6,62,62,63,2,[],1.0,51.87989511219329,['Activity E'],{},{}
62,Activity E,2023-11-28 09:47:36.336812,2023-11-28 09:47:36.336812,2023-11-28 09:48:32.242956,R5,R5,63,63,64,2,[],1.0,55.90614449701123,['Activity E'],{},{}
63,Activity E,2023-11-28 09:48:11.670772,2023-11-28 09:48:11.670772,2023-11-28 09:50:34.123660,R6,R6,64,64,65,2,[],1.0,142.4528871580727,['Activity E'],{},{}
65,Activity E,2023-11-28 09:50:34.123660,2023-11-28 09:50:34.123660,2023-11-28 09:51:35.371307,R6,R6,66,66,66,2,[],1.0,61.24764729008917,['Activity E'],{},{}
64,Activity E,2023-11-28 09:48:32.242956,2023-11-28 09:48:32.242956,2023-11-28 09:51:56.922381,R5,R5,65,65,67,2,[],1.0,204.67942498400825,['Activity E'],{},{}
66,Activity E,2023-11-28 09:51:35.371307,2023-11-28 09:51:35.371307,2023-11-28 09:53:03.556780,R6,R6,67,67,68,2,[],1.0,88.18547262049975,['Activity E'],{},{}
68,Activity E,2023-11-28 09:53:03.556780,2023-11-28 09:53:03.556780,2023-11-28 09:54:11.114132,R6,R6,69,69,69,2,[],1.0,67.55735210468437,['Activity E'],{},{}
69,Activity E,2023-11-28 09:54:11.114132,2023-11-28 09:54:11.114132,2023-11-28 09:54:28.006605,R6,R6,70,70,70,2,[],1.0,16.892473228492534,['Activity E'],{},{}
70,Activity E,2023-11-28 09:54:28.006605,2023-11-28 09:54:28.006605,2023-11-28 09:57:08.915374,R6,R6,71,71,71,2,[],1.0,160.90876926164128,['Activity E'],{},{}
67,Activity E,2023-11-28 09:51:56.922381,2023-11-28 09:51:56.922381,2023-11-28 09:57:18.255780,R5,R5,68,68,72,2,[],1.0,321.333398763093,['Activity E'],{},{}
72,Activity E,2023-11-28 09:57:18.255780,2023-11-28 09:57:18.255780,2023-11-28 09:57:52.672217,R5,R5,73,73,73,2,[],1.0,34.416436672418925,['Activity E'],{},{}
73,Activity E,2023-11-28 09:57:52.672217,2023-11-28 09:57:52.672217,2023-11-28 09:57:54.185165,R5,R5,74,74,74,2,[],1.0,1.5129477989599762,['Activity E'],{},{}
74,Activity E,2023-11-28 09:57:54.185165,2023-11-28 09:57:54.185165,2023-11-28 09:58:29.258938,R5,R5,75,75,75,2,[],1.0,35.07377315773842,['Activity E'],{},{}
71,Activity E,2023-11-28 09:57:08.915374,2023-11-28 09:57:08.915374,2023-11-28 09:58:41.106256,R6,R6,72,72,76,2,[],1.0,92.19088189451512,['Activity E'],{},{}
